FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUB-SECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,BX 15,10,1912,Project Coordinator,Annual,1,1,73752.00,73752.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,BX 15,10,1572,Chief Contract Expediter,Annual,1,1,88812.00,88812.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,3 00,20,1179,Manager of Finance,Annual,1,1,92988.00,92988.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,G 08,4,0673,Senior Data Base Analyst,Annual,1,1,99648.00,99648.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,G 06,4,0638,Programmer/Analyst,Annual,1,1,79212.00,79212.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,G 06,4,0638,Programmer/Analyst,Annual,1,1,83640.00,83640.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,3 00,0,0601,Director of Information Systems,Annual,1,1,83352.00,83352.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,B 10,1,0431,Clerk IV,Annual,1,1,52740.00,52740.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,B 10,1,0431,Clerk IV,Annual,2,1,50280.00,100560.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,B 10,1,0431,Clerk IV,Annual,1,1,55212.00,55212.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,B 08,1,0430,Clerk III,Annual,1,1,50280.00,50280.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,B 08,1,0430,Clerk III,Annual,1,1,45828.00,45828.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,G 07,4,0104,Accountant IV,Annual,1,1,91224.00,91224.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,G 05,4,0102,Accountant II,Annual,1,1,76524.00,76524.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,1 00,0,0044,Fringe Benefits,Annual,0,0,777664.00,777664.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N21,CHILD CARE SERVICES,1005,FAMILY AND SUPPORT SERVICES,2943,Child Care Services,3943,Child Care Services,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,16847.00,16847.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N23,SUMMER FOOD SERVICE,1005,FAMILY AND SUPPORT SERVICES,2870,SUMMER FOOD SERVICE,3870,Summer Food Service,0,,BX 12,10,4099,Summer Program Specialist II,Monthly,24,0,3435.00,82440.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N23,SUMMER FOOD SERVICE,1005,FAMILY AND SUPPORT SERVICES,2870,SUMMER FOOD SERVICE,3870,Summer Food Service,0,,B 10,1,4098,Summer Program Specialist I,Monthly,60,0,3142.00,188520.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N23,SUMMER FOOD SERVICE,1005,FAMILY AND SUPPORT SERVICES,2870,SUMMER FOOD SERVICE,3870,Summer Food Service,0,,1 00,0,0044,Fringe Benefits,Annual,0,0,100445.00,100445.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N24,EMERGENCY SOLUTIONS,1005,FAMILY AND SUPPORT SERVICES,2944,Emergency Solutions,3944,Emergency Solutions,0,,1 00,0,3019,Director of Homeless Prevention - Policy and Planning,Annual,1,1,93504.00,93504.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N24,EMERGENCY SOLUTIONS,1005,FAMILY AND SUPPORT SERVICES,2944,Emergency Solutions,3944,Emergency Solutions,0,,B 14,1,1730,Program Analyst,Annual,1,1,57240.00,57240.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N24,EMERGENCY SOLUTIONS,1005,FAMILY AND SUPPORT SERVICES,2944,Emergency Solutions,3944,Emergency Solutions,0,,G 08,4,0635,Senior Programmer/Analyst,Annual,1,1,99648.00,99648.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N24,EMERGENCY SOLUTIONS,1005,FAMILY AND SUPPORT SERVICES,2944,Emergency Solutions,3944,Emergency Solutions,0,,1 00,0,0044,Fringe Benefits,Annual,0,0,92821.00,92821.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N24,EMERGENCY SOLUTIONS,1005,FAMILY AND SUPPORT SERVICES,2944,Emergency Solutions,3944,Emergency Solutions,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2622.00,2622.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,1 00,9,9679,Deputy Commissioner,Annual,1,1,105060.00,105060.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,3 00,20,3942,Director of Field Operations,Annual,1,1,84180.00,84180.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,G 06,4,3934,Social Worker III,Annual,1,1,68616.00,68616.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,G 06,4,3934,Social Worker III,Annual,2,1,75768.00,151536.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,G 06,4,3934,Social Worker III,Annual,5,1,83640.00,418200.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 13,1,3914,Support Services Coordinator,Annual,1,1,69648.00,69648.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 13,3,3826,Human Service Specialist II,Annual,2,1,59976.00,119952.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 13,3,3826,Human Service Specialist II,Annual,1,1,63456.00,63456.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 13,3,3826,Human Service Specialist II,Annual,3,1,66492.00,199476.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 13,3,3826,Human Service Specialist II,Annual,8,1,69648.00,557184.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 13,3,3826,Human Service Specialist II,Annual,1,1,76428.00,76428.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 13,3,3826,Human Service Specialist II,Annual,6,1,83832.00,502992.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 13,3,3826,Human Service Specialist II,Annual,1,1,54672.00,54672.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 15,10,3818,Assistant District Manager - HS,Annual,1,1,54492.00,54492.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 15,10,3818,Assistant District Manager - HS,Annual,1,1,70380.00,70380.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 15,10,3818,Assistant District Manager - HS,Annual,1,1,63516.00,63516.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 17,20,3817,District Manager - HS,Annual,1,1,63516.00,63516.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 17,20,3817,District Manager - HS,Annual,1,1,84780.00,84780.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 17,20,3817,District Manager - HS,Annual,1,1,88812.00,88812.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 17,20,3817,District Manager - HS,Annual,1,1,106884.00,106884.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 17,20,3817,District Manager - HS,Annual,2,1,76512.00,153024.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 17,10,3814,Assistant Director of Human Services,Annual,1,1,97416.00,97416.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,3 00,10,3812,Director of Human Services,Annual,1,1,102060.00,102060.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 12,3,3520,Domestic Violence Advocate,Annual,1,1,54672.00,54672.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 16,10,3076,Coordinator of Community Services,Annual,1,1,73752.00,73752.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 16,10,3076,Coordinator of Community Services,Annual,1,1,84780.00,84780.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 16,10,3076,Coordinator of Community Services,Annual,1,1,80916.00,80916.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,G 07,3,2989,Grants Research Specialist,Annual,1,1,86532.00,86532.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 16,10,2916,Supervising Program Auditor,Annual,1,1,78420.00,78420.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 13,1,2915,Program Auditor II,Annual,2,1,69648.00,139296.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 13,1,2915,Program Auditor II,Annual,2,1,83832.00,167664.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,GY 07,10,2902,Chief Research Analyst,Annual,1,1,80256.00,80256.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 15,10,1912,Project Coordinator,Annual,1,1,73752.00,73752.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,3 00,20,1484,Director of Monitoring Services,Annual,1,1,80904.00,80904.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 12,1,1342,Senior Personnel Assistant,Annual,1,1,63456.00,63456.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 13,1,3914,Support Services Coordinator,Annual,5,1,66492.00,332460.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 13,10,1303,Administrative Services Officer I - Excluded,Annual,1,1,64152.00,64152.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 10,1,0431,Clerk IV,Annual,1,1,50280.00,50280.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 13,20,0366,Staff Assistant - Excluded,Annual,1,1,63276.00,63276.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 15,10,0320,Assistant to the Commissioner,Annual,1,1,73752.00,73752.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BX 14,20,0318,Assistant to the Commissioner,Annual,1,1,64152.00,64152.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,BZ 13,1,0308,Staff Assistant,Annual,1,1,58812.00,58812.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 10,1,0302,Administrative Assistant II,Annual,1,1,50280.00,50280.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 10,1,0302,Administrative Assistant II,Annual,3,1,52740.00,158220.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 10,1,0302,Administrative Assistant II,Annual,3,1,63456.00,190368.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,G 07,4,0193,Auditor III,Annual,1,1,91224.00,91224.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,B 12,4,0184,Accounting Technician III,Annual,1,1,66492.00,66492.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,3 00,10,0123,Fiscal Administrator,Annual,1,1,102060.00,102060.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,3 00,10,0120,Supervisor of Accounting,Annual,1,1,95832.00,95832.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,G 07,4,0104,Accountant IV,Annual,1,1,91224.00,91224.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,1 00,0,0044,Fringe Benefits,Annual,0,0,2091048.00,2091048.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N25,COMMUNITY SERVICES BLOCK GRANT,1005,FAMILY AND SUPPORT SERVICES,2805,CSBG,3805,Community Services Block Grant,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,39269.00,39269.00
Grant,27,FINANCE,0N27,HEAD START,1005,FINANCE,2801,DHS ACCOUNTING,3801,DHS Accounting,0,,B 11,1,0190,Accounting Technician II,Annual,2,1,69648.00,139296.00
Grant,27,FINANCE,0N27,HEAD START,1005,FINANCE,2801,DHS ACCOUNTING,3801,DHS Accounting,0,,G 07,4,0104,Accountant IV,Annual,1,1,82812.00,82812.00
Grant,27,FINANCE,0N27,HEAD START,1005,FINANCE,2801,DHS ACCOUNTING,3801,DHS Accounting,0,,1 00,0,0044,Fringe Benefits,Annual,0,0,82335.00,82335.00
Grant,27,FINANCE,0N27,HEAD START,1005,FINANCE,2801,DHS ACCOUNTING,3801,DHS Accounting,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3565.00,3565.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,1 00,9,9679,Deputy Commissioner,Annual,1,1,103008.00,103008.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,1 00,9,9679,Deputy Commissioner,Annual,2,1,107952.00,215904.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,3 00,20,3954,Director of Children Services,Annual,1,1,88476.00,88476.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,3 00,20,3954,Director of Children Services,Annual,1,1,92100.00,92100.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,BX 15,10,3953,Supervisor of Children Services Programs,Annual,1,1,63516.00,63516.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,BX 15,10,3953,Supervisor of Children Services Programs,Annual,1,1,77280.00,77280.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,BX 15,10,3953,Supervisor of Children Services Programs,Annual,1,1,62640.00,62640.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 13,1,3914,Support Services Coordinator,Annual,7,1,59976.00,419832.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 13,1,3914,Support Services Coordinator,Annual,7,1,63456.00,444192.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 13,1,3914,Support Services Coordinator,Annual,3,1,69648.00,208944.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 13,1,3914,Support Services Coordinator,Annual,1,1,79992.00,79992.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,3 00,20,3906,Assistant Director of Children Services,Annual,1,1,69684.00,69684.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,3 00,20,3906,Assistant Director of Children Services,Annual,1,1,102060.00,102060.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,3 00,20,3906,Assistant Director of Children Services,Annual,1,1,89364.00,89364.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,BX 16,10,3076,Coordinator of Community Services,Annual,1,1,73752.00,73752.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,GY 07,10,2918,Chief Planning Analyst,Annual,2,1,80256.00,160512.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,BX 16,10,2916,Supervising Program Auditor,Annual,1,1,77280.00,77280.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 13,1,2915,Program Auditor II,Annual,2,1,69648.00,139296.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 13,1,2915,Program Auditor II,Annual,2,1,66492.00,132984.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 13,1,2915,Program Auditor II,Annual,1,1,49788.00,49788.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,3 00,20,2901,Director of Planning  Research and Development,Annual,1,1,84180.00,84180.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,BX 15,10,1912,Project Coordinator,Annual,1,1,77280.00,77280.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,3 00,0,1646,Attorney,Annual,1,1,102708.00,102708.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 12,1,1342,Senior Personnel Assistant,Annual,1,1,69648.00,69648.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,BX 15,20,1302,Administrative Services Officer II,Annual,1,1,70380.00,70380.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 13,1,1233,Licensing Coordinator,Annual,1,1,69648.00,69648.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,3 00,20,1191,Contracts Administrator,Annual,1,1,83352.00,83352.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,BX 10,10,0904,Supervising Audio-Vision Tester,Annual,1,1,45684.00,45684.00
Grant,50,FAMILY AND SUPPORT SERVICES,0N27,HEAD START,1005,FAMILY AND SUPPORT SERVICES,2860,HEAD START,3905,Head Start,0,,B 08,3,0903,Audio-Vision Tester,Annual,3,1,31308.00,93924.00
